model_id,iuid,weight
192574,CN_20_000711,0.027000
192574,CN_20_001050,0.162000
192574,CN_20_001469,0.049000
192574,CN_20_003358,0.117000
192574,CN_20_003745,0.049000
192574,CN_20_110007,0.069000
192574,CN_20_110022,0.049000
192574,CN_20_110030,0.244000
192574,CN_20_202307,0.054000
192575,CN_20_000205,0.180000
192575,CN_20_000711,0.027000
192575,CN_20_001050,0.162000
192575,CN_20_001469,0.027000
192575,CN_20_003358,0.117000
192575,CN_20_003745,0.075000
192575,CN_20_110007,0.069000
192575,CN_20_110022,0.045000
192575,CN_20_110030,0.244000
192575,CN_20_202307,0.054000
192576,CN_20_000205,0.170000
192576,CN_20_000711,0.035000
192576,CN_20_001050,0.168000
192576,CN_20_001469,0.027000
192576,CN_20_003358,0.110000
192576,CN_20_003745,0.059000
192576,CN_20_110007,0.067000
192576,CN_20_110022,0.059000
192576,CN_20_110030,0.252000
192576,CN_20_202307,0.053000
192577,CN_20_000205,0.170000
192577,CN_20_000711,0.055000
192577,CN_20_001050,0.168000
192577,CN_20_001469,0.027000
192577,CN_20_003358,0.110000
192577,CN_20_003745,0.049000
192577,CN_20_110007,0.067000
192577,CN_20_110022,0.049000
192577,CN_20_110030,0.252000
192577,CN_20_202307,0.053000
192578,CN_20_000205,0.170000
192578,CN_20_000711,0.027000
192578,CN_20_001050,0.168000
192578,CN_20_001469,0.026000
192578,CN_20_003358,0.110000
192578,CN_20_003745,0.048000
192578,CN_20_110007,0.067000
192578,CN_20_110022,0.078000
192578,CN_20_110030,0.253000
192578,CN_20_202307,0.053000
192579,CN_20_000205,0.170000
192579,CN_20_000711,0.027000
192579,CN_20_001050,0.168000
192579,CN_20_001469,0.050000
192579,CN_20_003358,0.110000
192579,CN_20_003745,0.051000
192579,CN_20_110007,0.067000
192579,CN_20_110022,0.052000
192579,CN_20_110030,0.252000
192579,CN_20_202307,0.053000
192580,CN_20_000205,0.170000
192580,CN_20_000711,0.027000
192580,CN_20_001050,0.168000
192580,CN_20_001469,0.026000
192580,CN_20_003358,0.110000
192580,CN_20_003745,0.078000
192580,CN_20_110007,0.067000
192580,CN_20_110022,0.048000
192580,CN_20_110030,0.253000
192580,CN_20_202307,0.053000
192581,CN_20_000205,0.160000
192581,CN_20_000711,0.036000
192581,CN_20_001050,0.174000
192581,CN_20_001469,0.027000
192581,CN_20_003358,0.104000
192581,CN_20_003745,0.061000
192581,CN_20_110007,0.065000
192581,CN_20_110022,0.061000
192581,CN_20_110030,0.260000
192581,CN_20_202307,0.052000
192582,CN_20_000205,0.160000
192582,CN_20_000711,0.057000
192582,CN_20_001050,0.174000
192582,CN_20_001469,0.027000
192582,CN_20_003358,0.104000
192582,CN_20_003745,0.051000
192582,CN_20_110007,0.064000
192582,CN_20_110022,0.051000
192582,CN_20_110030,0.260000
192582,CN_20_202307,0.052000
192583,CN_20_000205,0.160000
192583,CN_20_000711,0.027000
192583,CN_20_001050,0.174000
192583,CN_20_001469,0.027000
192583,CN_20_003358,0.104000
192583,CN_20_003745,0.051000
192583,CN_20_110007,0.064000
192583,CN_20_110022,0.082000
192583,CN_20_110030,0.259000
192583,CN_20_202307,0.052000
192584,CN_20_000205,0.160000
192584,CN_20_000711,0.028000
192584,CN_20_001050,0.174000
192584,CN_20_001469,0.050000
192584,CN_20_003358,0.104000
192584,CN_20_003745,0.054000
192584,CN_20_110007,0.065000
192584,CN_20_110022,0.054000
192584,CN_20_110030,0.259000
192584,CN_20_202307,0.052000
192585,CN_20_000205,0.160000
192585,CN_20_000711,0.027000
192585,CN_20_001050,0.174000
192585,CN_20_001469,0.027000
192585,CN_20_003358,0.104000
192585,CN_20_003745,0.081000
192585,CN_20_110007,0.065000
