dist_key,dist_type,dist_value,model_id
医疗保健,300,12.520000,192538
原材料,300,7.080000,192538
金融,300,22.080000,192538
工业,300,12.160000,192538
公用事业,300,2.530000,192538
国债,700,58.330000,192538
现金等价物,700,29.980000,192538
企业债券,700,11.690000,192538
大市值股票,800,31.430000,192538
中市值股票,800,11.510000,192538
债券,800,49.490000,192538
货币市场,800,6.510000,192538
小市值股票,800,1.060000,192538
科技,300,15.670000,192539
通信服务,300,0.370000,192539
能源,300,0.580000,192539
必需消费品,300,11.880000,192539
非必需消费品,300,8.290000,192539
房地产,300,3.870000,192539
医疗保健,300,12.760000,192539
原材料,300,7.090000,192539
金融,300,25.200000,192539
工业,300,11.750000,192539
公用事业,300,2.540000,192539
国债,700,58.170000,192539
现金等价物,700,30.110000,192539
企业债券,700,11.720000,192539
大市值股票,800,31.210000,192539
中市值股票,800,11.730000,192539
债券,800,49.490000,192539
货币市场,800,6.510000,192539
小市值股票,800,1.060000,192539
科技,300,18.650000,192540
通信服务,300,0.370000,192540
能源,300,0.580000,192540
必需消费品,300,11.620000,192540
非必需消费品,300,8.040000,192540
房地产,300,3.210000,192540
医疗保健,300,14.180000,192540
原材料,300,7.080000,192540
金融,300,22.070000,192540
工业,300,11.670000,192540
公用事业,300,2.530000,192540
国债,700,58.130000,192540
现金等价物,700,30.130000,192540
企业债券,700,11.740000,192540
大市值股票,800,30.910000,192540
